lat_deg,lat_min,long_deg,long_min,bearing,speed
42,16.543285369873047,-83,-43.744686126708984,224.80157470703125,0.0
42,16.543285369873047,-83,-43.744686126708984,224.80279541015625,0.0
42,16.543285369873047,-83,-43.744686126708984,224.79443359375,0.0
42,16.543285369873047,-83,-43.744686126708984,224.8055419921875,0.0
42,16.543285369873047,-83,-43.744686126708984,224.8011474609375,0.0
42,16.543285369873047,-83,-43.744686126708984,224.79833984375,0.0
42,16.543285369873047,-83,-43.744686126708984,224.7991943359375,0.0
42,16.543285369873047,-83,-43.744686126708984,224.8021240234375,0.0
42,16.543285369873047,-83,-43.744686126708984,224.8116455078125,0.0
42,16.543285369873047,-83,-43.744686126708984,224.802734375,0.0
42,16.543285369873047,-83,-43.744686126708984,224.81201171875,0.0
42,16.543285369873047,-83,-43.744686126708984,224.796142578125,0.0
42,16.543285369873047,-83,-43.744686126708984,224.79913330078125,0.0
42,16.543285369873047,-83,-43.744686126708984,224.80645751953125,0.0
42,16.543285369873047,-83,-43.744686126708984,224.8121337890625,0.0
42,16.543285369873047,-83,-43.744686126708984,224.81268310546875,0.0
42,16.543285369873047,-83,-43.744686126708984,224.78955078125,0.0
42,16.543285369873047,-83,-43.744686126708984,224.7904052734375,0.0
42,16.543285369873047,-83,-43.744686126708984,224.7933349609375,0.0
42,16.543285369873047,-83,-43.744686126708984,224.779052734375,0.0
42,16.543285369873047,-83,-43.744686126708984,224.78564453125,0.0
42,16.543285369873047,-83,-43.744686126708984,224.78839111328125,0.0
42,16.543285369873047,-83,-43.744686126708984,224.7974853515625,0.0
42,16.543285369873047,-83,-43.744686126708984,224.79632568359375,0.0
42,16.543285369873047,-83,-43.744686126708984,224.79656982421875,0.0
42,16.543285369873047,-83,-43.744686126708984,224.78643798828125,0.0
42,16.543285369873047,-83,-43.744686126708984,224.791259765625,0.0
42,16.543285369873047,-83,-43.744686126708984,224.79296875,0.0
42,16.543285369873047,-83,-43.744686126708984,224.77777099609375,0.0
42,16.543285369873047,-83,-43.744686126708984,224.7760009765625,0.0
42,16.543285369873047,-83,-43.744686126708984,224.78125,0.0
42,16.543285369873047,-83,-43.744686126708984,224.77081298828125,0.0
42,16.543285369873047,-83,-43.744686126708984,224.7802734375,0.0
42,16.543285369873047,-83,-43.744686126708984,224.78045654296875,0.0
42,16.543285369873047,-83,-43.744686126708984,224.80023193359375,0.0
42,16.543285369873047,-83,-43.744686126708984,224.7940673828125,0.0
42,16.543285369873047,-83,-43.744686126708984,224.781982421875,0.0
42,16.543285369873047,-83,-43.744686126708984,224.783203125,0.0
42,16.54344367980957,-83,-43.7449836730957,224.7838134765625,0.0
42,16.54344367980957,-83,-43.7449836730957,224.78070068359375,0.0
42,16.54344367980957,-83,-43.7449836730957,224.80169677734375,0.0
42,16.54344367980957,-83,-43.7449836730957,224.7835693359375,0.0
42,16.54344367980957,-83,-43.7449836730957,224.79193115234375,0.0
42,16.54344367980957,-83,-43.7449836730957,224.80511474609375,0.0
42,16.54344367980957,-83,-43.7449836730957,224.81072998046875,0.0
42,16.54344367980957,-83,-43.7449836730957,224.80511474609375,0.0
42,16.54344367980957,-83,-43.7449836730957,224.80523681640625,0.0
42,16.54344367980957,-83,-43.7449836730957,224.798828125,0.0
42,16.54344367980957,-83,-43.7449836730957,224.8018798828125,0.0
42,16.54344367980957,-83,-43.7449836730957,224.7894287109375,0.0
42,16.54344367980957,-83,-43.7449836730957,224.780029296875,0.0
42,16.54344367980957,-83,-43.7449836730957,224.77886962890625,0.0
42,16.54344367980957,-83,-43.7449836730957,224.79058837890625,0.0
42,16.54344367980957,-83,-43.7449836730957,224.7872314453125,0.0
42,16.54344367980957,-83,-43.7449836730957,224.77294921875,0.0
42,16.54344367980957,-83,-43.7449836730957,224.78173828125,0.0
42,16.54351234436035,-83,-43.74534225463867,224.77130126953125,0.0
42,16.54351234436035,-83,-43.74534225463867,224.78533935546875,0.0
42,16.54351234436035,-83,-43.74534225463867,224.78143310546875,0.0
42,16.54351234436035,-83,-43.74534225463867,224.7684326171875,0.0
42,16.54351234436035,-83,-43.74534225463867,224.77142333984375,0.0
42,16.54351234436035,-83,-43.74534225463867,224.7767333984375,0.0
42,16.54351234436035,-83,-43.74534225463867,224.78173828125,0.0
42,16.54351234436035,-83,-43.74534225463867,224.7828369140625,0.0
42,16.54351234436035,-83,-43.74534225463867,224.76611328125,0.0
42,16.54351234436035,-83,-43.74534225463867,224.785888671875,0.0
42,16.54351234436035,-83,-43.74534225463867,224.75982666015625,0.0
42,16.54351234436035,-83,-43.74534225463867,224.76129150390625,0.0
42,16.54351234436035,-83,-43.74534225463867,224.76397705078125,0.0
42,16.54351234436035,-83,-43.74534225463867,224.74224853515625,0.0
42,16.543628692626953,-83,-43.74567794799805,224.756103515625,0.0
42,16.543628692626953,-83,-43.74567794799805,224.7518310546875,0.0
42,16.543628692626953,-83,-43.74567794799805,224.74993896484375,0.0
42,16.543628692626953,-83,-43.74567794799805,224.7452392578125,0.0
42,16.543628692626953,-83,-43.74567794799805,224.7647705078125,0.0
42,16.543628692626953,-83,-43.74567794799805,224.7413330078125,0.0
42,16.543628692626953,-83,-43.74567794799805,224.74456787109375,0.0
42,16.543628692626953,-83,-43.74567794799805,224.74017333984375,0.0
42,16.543628692626953,-83,-43.74567794799805,224.74053955078125,0.0
42,16.543628692626953,-83,-43.74567794799805,224.723876953125,0.0
42,16.543628692626953,-83,-43.74567794799805,224.73504638671875,0.0
42,16.543628692626953,-83,-43.74567794799805,224.737060546875,0.0
42,16.543628692626953,-83,-43.74567794799805,224.7353515625,0.0
42,16.543628692626953,-83,-43.74567794799805,224.7418212890625,0.0
42,16.543628692626953,-83,-43.74567794799805,224.731201171875,0.0
42,16.543628692626953,-83,-43.74567794799805,224.74200439453125,0.0
42,16.543628692626953,-83,-43.74567794799805,224.7281494140625,0.0
42,16.543628692626953,-83,-43.74567794799805,224.740234375,0.0
42,16.543628692626953,-83,-43.74567794799805,224.73004150390625,0.0
42,16.543628692626953,-83,-43.74567794799805,224.73724365234375,0.0
42,16.543628692626953,-83,-43.74567794799805,224.7271728515625,0.0
42,16.543628692626953,-83,-43.74567794799805,224.719970703125,0.0
42,16.543628692626953,-83,-43.74567794799805,224.7333984375,0.0
42,16.543628692626953,-83,-43.74567794799805,224.72412109375,0.0
42,16.543628692626953,-83,-43.74567794799805,224.7392578125,0.0
42,16.543628692626953,-83,-43.74567794799805,224.732177734375,0.0
42,16.543628692626953,-83,-43.74567794799805,224.72918701171875,0.0
42,16.543628692626953,-83,-43.74567794799805,224.72100830078125,0.0
42,16.543628692626953,-83,-43.74567794799805,224.7239990234375,0.0
42,16.543628692626953,-83,-43.74567794799805,224.729248046875,0.0
42,16.543628692626953,-83,-43.74567794799805,224.72503662109375,0.0
42,16.543628692626953,-83,-43.74567794799805,224.73480224609375,0.0
42,16.543628692626953,-83,-43.74567794799805,224.72515869140625,0.0
42,16.543628692626953,-83,-43.74567794799805,224.718505859375,0.0
42,16.543628692626953,-83,-43.74567794799805,224.72210693359375,0.0
42,16.543628692626953,-83,-43.74567794799805,224.73675537109375,0.0
42,16.543628692626953,-83,-43.74567794799805,224.7279052734375,0.0
42,16.543628692626953,-83,-43.74567794799805,224.7337646484375,0.0
42,16.543628692626953,-83,-43.74567794799805,224.7322998046875,0.0
42,16.543628692626953,-83,-43.74567794799805,224.72802734375,0.0
