lat_deg,lat_min,long_deg,long_min,bearing,speed
42,16.618614857543008,83,44.29165634343349,0.033772300890743866,0.07827808893773218
42,16.618618809900596,83,44.29166002488074,0.04748025159140638,0.07581269985148315
42,16.618686624726564,83,44.2916956979721,0.04911449703734268,0.7698520362020028
42,16.61880480793357,83,44.29181623998602,0.09235137138104174,1.658360877641383
42,16.619039749077444,83,44.2919851008682,0.05882343938000724,2.838055206371957
42,16.61906643333694,83,44.29222318325742,0.09664601604213156,3.034080265903162
42,16.61955652614381,83,44.2920860990651,0.0463798917822432,3.7711890067741867
42,16.619856846471777,83,44.29179824384789,0.05643322347057364,3.9173681528722932
42,16.620073742597583,83,44.29144666999264,0.060072010986469665,4.170702271969845
42,16.620020145864345,83,44.291363567269855,0.08213326992561731,3.327770077139083
42,16.620138156687858,83,44.29129065347411,0.05959288356016509,3.1861232245604967
42,16.620202052377238,83,44.29162572364817,0.049304058529842876,2.5661413439556995
42,16.620084446505956,83,44.29185186100938,0.022063516158324015,1.8546987238772665
42,16.619589220609612,83,44.2916611364592,0.04312015927355388,0.1220376843978771
42,16.619724370279414,83,44.29161973842838,0.048933214469129155,0.38741906054944597
42,16.619954499950467,83,44.29145389504498,0.042760220293477084,1.2735853087502162
42,16.620201323407287,83,44.29131818405864,0.05687999834367133,1.9812936428587693
42,16.620245299325234,83,44.2913470539051,0.023105823010495682,1.7154342806851361
42,16.620175459247832,83,44.29143243516364,0.019587845034179135,1.199784659277894
42,16.620318175690016,83,44.29159750058119,0.05980815631055244,1.486507115417383
42,16.62055482315452,83,44.29161109234229,0.00145036208957762,2.0187568979728923
42,16.62058168098355,83,44.29185050611579,0.024979548643890022,1.9881709829136003
42,16.621053251011375,83,44.29186775124123,0.062079545317274915,3.1831935558893383
42,16.62132282359366,83,44.29221060744311,0.05408518447932755,3.8474303794526175
42,16.621239914889117,83,44.292109336357726,0.08047384491339245,2.815876003368447
42,16.620859154890013,83,44.292457820424715,0.03005778049554924,2.310332519770533
42,16.62075547872263,83,44.29212648438579,0.06960955315188287,0.846741099872251
