lat_deg,lat_min,long_deg,long_min,bearing,speed
42,16.618615872245357,83,44.291659438666784,144.07524557404767,0.07609865493397132
42,16.62019467771401,83,44.29271915302252,261.0130291426698,-0.073722643305281
42,16.619276611828724,83,44.292452027822264,214.16942953137726,0.330450756734523
42,16.61976456349265,83,44.29474245518236,288.4829932613574,0.1571778367672277
42,16.621508593469514,83,44.292645609025385,295.3150819213844,0.291218598758783
42,16.620902574261578,83,44.29365780263538,293.81281375083626,0.12584053416134805
42,16.619584152035998,83,44.29442985090219,130.96377048522245,-0.13987220853541438
42,16.619740125835847,83,44.29240888634979,224.41913227458147,-0.19289594657053513
42,16.619800887684733,83,44.292986203776934,111.36181803829602,0.07440712170564737
42,16.620634781809684,83,44.293058790304656,50.13598678627541,-0.02730500935162076
42,16.617218964695724,83,44.29291632288397,274.6789246677335,-0.0911556809038598
42,16.619692713370426,83,44.29281267231062,204.58376108824018,-0.17337404014997823
42,16.620072465190816,83,44.290647489860646,60.03805615086046,0.16081278316048203
42,16.621907474915787,83,44.29080301487943,296.5992778524902,0.25872968176178707
42,16.619484473264095,83,44.29013899081809,127.02479621492564,0.47512054618956434
42,16.619811015758046,83,44.29171004739487,197.16052524672472,0.016624292468916668
42,16.619468810662,83,44.290761566081756,93.72654306797352,-0.06659485620337696
42,16.620896203564968,83,44.289715041282136,253.26969675245684,0.39267799557110616
42,16.61931921192476,83,44.29297072442836,124.62952748831974,0.38936936278470874
42,16.618657249228903,83,44.28979178956496,64.13134954830468,-0.24821299197563587
42,16.619573084188346,83,44.29011374420071,172.00584559431516,0.4659858519724838
42,16.62134271759456,83,44.29402682481907,139.62149115311774,-0.04396082737447385
42,16.62093513036595,83,44.29306404544775,317.93878653886975,-0.24339594694156788
42,16.61762888063052,83,44.29078046862827,157.4954889140412,0.09425636245709498
42,16.621405619199976,83,44.29349787913054,236.98305724549013,0.36021918814230075
42,16.61772480724821,83,44.29144804483144,212.98947512991148,-0.04126554375351846
42,16.61786236414187,83,44.291022491923115,218.16222328246943,0.2973438598026687
42,16.619658429071507,83,44.29096724559571,185.05334719823773,-0.1591328108065505
42,16.62047983757347,83,44.291587216097525,267.8340279315687,0.21768653257523457
42,16.619308880511596,83,44.292164318254095,10.385482765719303,0.11483559959904292
42,16.620362182404023,83,44.290622636411854,242.4859777049583,0.3180221512246642
42,16.621666774589556,83,44.29092816698102,211.79138829131702,0.29225067305736085
42,16.62012489842084,83,44.290863992125935,219.99960165272387,0.2544348610491531
42,16.620009985986286,83,44.2919629670709,167.97948743599252,0.26644706175142735
42,16.621032030877245,83,44.29163457190043,26.89715979325212,0.5130554166227386
42,16.618062283911996,83,44.290748462171905,265.1720776835239,0.5205067193956701
42,16.62078705863422,83,44.292958661940816,244.32002057595625,0.6478142173952715
42,16.619916069976597,83,44.2900332043763,158.91831710879507,0.3200397096181599
42,16.620781947244723,83,44.29294452481287,61.7598502357174,0.3381021217064989
42,16.62032898028542,83,44.29229465829536,129.82855550660247,0.410794921627921
42,16.621179491497173,83,44.29150334561086,304.1695188503909,0.44088546857838073
